6.90776,-0.0220553,1000
7.6009,-1.02644,2000
8.00637,1.12517,3000
8.29405,-2.33519,4000
8.51719,0.238601,5000
8.69951,0.0395942,6000
8.85367,-0.685115,7000
8.9872,0.96476,8000
9.10498,-1.80089,9000
9.21034,-1.14868,10000
9.30565,-1.61464,11000
9.39266,0.52361,12000
9.4727,0.223991,13000
9.54681,-2.93951,14000
9.61581,-1.81137,15000
9.68034,-0.0712163,16000
9.74097,-0.854545,17000
9.79813,0.33124,18000
9.85219,-1.04697,19000
9.90349,-0.0811336,20000
9.95228,0.271076,21000
9.9988,-2.47726,22000
10.0432,-0.437371,23000
10.0858,-0.512314,24000
10.1266,-4.57848,25000
10.1659,-0.0197279,26000
10.2036,-0.378804,27000
10.24,0.652143,28000
10.2751,-1.428,29000
10.309,-0.321831,30000
10.3417,-1.07087,31000
10.3735,-1.40677,32000
10.4043,-0.176591,33000
10.4341,-0.990836,34000
10.4631,-0.741778,35000
10.4913,-0.679698,36000
10.5187,0.180632,37000
10.5453,-1.30433,38000
10.5713,-0.460884,39000
10.5966,-1.12043,40000
10.6213,-1.56671,41000
10.6454,0.0392582,42000
10.669,0.113407,43000
10.6919,-0.355362,44000
10.7144,0.124376,45000
10.7364,0.781251,46000
10.7579,-1.77116,47000
10.779,0.020092,48000
10.7996,0.302811,49000
10.8198,-0.838047,50000
10.8396,0.420653,51000
10.859,-1.8752,52000
10.878,-1.23506,53000
10.8967,-0.0229433,54000
10.9151,-0.0697377,55000
10.9331,-1.12366,56000
10.9508,-1.04169,57000
10.9682,-1.83259,58000
10.9853,-1.63706,59000
11.0021,-3.34868,60000
11.0186,-0.818834,61000
11.0349,-0.118897,62000
11.0509,-0.528969,63000
11.0666,-0.848326,64000
11.0821,-1.36438,65000
11.0974,-1.14995,66000
11.1124,-0.239131,67000
11.1273,-0.920661,68000
11.1419,-2.56508,69000
11.1563,-1.05577,70000
11.1704,-0.556784,71000
11.1844,-0.387113,72000
11.1982,-1.71855,73000
11.2118,0.283522,74000
11.2252,-1.46155,75000
11.2385,-0.599171,76000
11.2516,-2.03153,77000
11.2645,-0.139257,78000
11.2772,-2.50058,79000
11.2898,0.0155175,80000
11.3022,-1.25888,81000
11.3145,0.11259,82000
11.3266,-0.523379,83000
11.3386,-1.143,84000
11.3504,-1.15741,85000
11.3621,-0.08694,86000
11.3737,-1.98177,87000
11.3851,-4.01107,88000
11.3964,-2.61816,89000
11.4076,-1.47204,90000
11.4186,-1.36804,91000
11.4295,-0.329432,92000
11.4404,-2.3175,93000
11.4511,-1.33186,94000
11.4616,-0.484661,95000
11.4721,-0.997641,96000
11.4825,-3.24057,97000
11.4927,-2.28527,98000
11.5029,-0.629108,99000
11.5129,-0.544971,100000
11.5229,-4.12089,101000
11.5327,-0.852329,102000
11.5425,-2.81089,103000
11.5521,-2.22435,104000
11.5617,-1.00024,105000
11.5712,-0.148851,106000
11.5806,-2.22352,107000
11.5899,-0.860757,108000
11.5991,-1.35534,109000
11.6082,-0.608434,110000
11.6173,-0.859503,111000
11.6263,-0.730302,112000
11.6351,-0.206859,113000
11.644,-0.08287,114000
11.6527,-1.87573,115000
11.6613,-4.23088,116000
11.6699,-0.497546,117000
11.6784,-0.391445,118000
11.6869,-2.58971,119000
11.6952,-1.70419,120000
11.7035,-0.717461,121000
11.7118,-1.86458,122000
11.7199,-0.101438,123000
11.728,-1.00707,124000
11.7361,-2.85752,125000
11.744,-0.903934,126000
11.7519,-1.19231,127000
11.7598,-0.471572,128000
11.7676,-0.472013,129000
11.7753,-0.100635,130000
11.783,-1.29419,131000
11.7906,-0.5281,132000
11.7981,-7.77596,133000
11.8056,-1.25159,134000
11.813,-0.901547,135000
11.8204,-2.15989,136000
11.8277,-0.664909,137000
11.835,-1.16195,138000
11.8422,-2.62476,139000
11.8494,-0.504801,140000
11.8565,-2.44362,141000
11.8636,-1.61495,142000
11.8706,-1.22413,143000
11.8776,-1.12,144000
11.8845,-0.875931,145000
11.8914,-1.42468,146000
11.8982,-2.50759,147000
11.905,-2.01553,148000
11.9117,-0.276136,149000
11.9184,-0.271796,150000
11.925,-2.24301,151000
11.9316,-1.28741,152000
11.9382,-1.44177,153000
11.9447,-1.71643,154000
11.9512,-0.786626,155000
11.9576,-2.23814,156000
11.964,-1.0551,157000
11.9704,-1.32633,158000
11.9767,-0.749047,159000
11.9829,-3.10051,160000
11.9892,-1.47572,161000
11.9954,-0.566119,162000
12.0015,-0.910533,163000
12.0076,-0.885912,164000
12.0137,-0.433847,165000
12.0197,-0.861663,166000
12.0257,-2.08758,167000
12.0317,-1.42669,168000
12.0377,-1.4157,169000
12.0436,-3.01312,170000
12.0494,-1.89445,171000
12.0552,-0.915287,172000
12.061,-3.78564,173000
12.0668,-0.823604,174000
12.0725,-2.82597,175000
12.0782,-0.20182,176000
12.0839,-1.81556,177000
12.0895,-1.03613,178000
12.0951,-2.68244,179000
12.1007,-9.03137,180000
12.1063,-0.85991,181000
12.1118,-1.39305,182000
12.1172,-0.290448,183000
12.1227,-6.22052,184000
12.1281,-1.39726,185000
12.1335,-1.91916,186000
12.1389,-2.86401,187000
12.1442,-0.906941,188000
12.1495,-2.38338,189000
12.1548,-4.16577,190000
12.16,-2.25029,191000
12.1653,-0.871651,192000
12.1704,-0.468413,193000
12.1756,-1.03111,194000
12.1808,-2.14603,195000
12.1859,-3.66506,196000
12.191,-1.07014,197000
12.196,-1.82137,198000
12.2011,-2.93007,199000
12.2061,-1.53693,200000
